aresta,vertice1,vertice2,fluxo
1271,6593,7229,6 
1272,5574,6774,0 
1273,5574,5782,0 
1274,5574,8452,0 
1275,5574,4376,0 
1276,5574,2810,0 
1277,5574,7564,0 
1278,5574,4102,2 
1279,5574,5024,1 
1280,6774,5926,0 
1281,6774,6540,0 
1282,6774,7266,0 
1283,6774,6804,0 
1284,6774,3862,0 
1285,6774,2318,0 
1286,4093,9967,0 
1287,4093,1468,0 
1288,4093,8264,0 
1289,4093,2173,0 
1290,4093,1043,0 
1291,4093,4829,0 
1292,4093,9061,0 
1293,4093,4866,0 
1294,4093,8307,1 
1295,9967,3268,0 
1296,9967,2147,0 
1297,9967,1764,0 
1298,9967,3353,0 
1299,9967,1171,1 
1300,9967,9069,0 
1301,9967,878,5 
1302,7072,5860,0 
1303,7072,2937,0 
1304,7072,8868,1 
1305,7072,3805,0 
1306,7072,694,1 
1307,7072,5009,4 
1308,5860,8441,0 
1309,5860,7465,1 
1310,5860,5839,0 
1311,5860,291,0 
1312,5860,4946,3 
1313,5860,7849,1 
1314,5860,2146,3 
1315,2987,6201,0 
1316,2987,8040,0 
1317,2987,3802,0 
1318,2987,4274,0 
1319,2987,9237,5 
1320,2987,9948,1 
1321,2987,4752,3 
1322,6201,2379,0 
1323,6201,6120,0 
1324,6201,8004,0 
1325,6201,2767,0 
1326,6201,4318,0 
1327,6201,2292,0 
1328,6201,5867,0 
1329,6201,9117,0 
1330,6201,7183,0 
1331,6201,6333,7 
1332,6936,1840,0 
1333,6936,3170,0 
1334,6936,4856,1 
1335,6936,9213,1 
1336,6936,7852,0 
1337,6936,6557,4 
1338,1840,9721,0 
1339,1840,848,0 
1340,1840,2260,0 
1341,1840,5486,0 
1342,1840,2549,0 
1343,1840,8719,0 
1344,1840,2005,9 
1345,2200,4710,0 
1346,2200,7057,0 
1347,2200,3028,0 
1348,2200,7315,0 
1349,2200,1293,0 
1350,2200,8386,0 
1351,2200,8899,1 
1352,4710,8656,0 
1353,4710,9826,0 
1354,4710,2429,0 
1355,4710,5588,0 
1356,4710,9934,0 
1357,4710,4752,1 
1358,4710,6044,5 
1359,4158,6613,0 
1360,4158,6094,0 
1361,4158,2047,0 
1362,4158,9610,0 
1363,4158,6173,0 
1364,4158,6378,0 
1365,4158,3648,0 
1366,4158,37,0 
1367,4158,5500,0 
1368,4158,7919,1 
1369,6613,2672,0 
1370,6613,2894,0 
1371,6613,4041,0 
1372,6613,6200,0 
1373,6613,5154,0 
1374,6613,7378,0 
1375,6613,1318,0 
1376,6613,7069,0 
1377,6613,7974,0 
1378,4670,7388,0 
1379,4670,7743,0 
1380,4670,6810,0 
1381,4670,9434,0 
1382,4670,9190,0 
1383,4670,8999,0 
1384,4670,372,0 
1385,7388,1748,0 
1386,7388,6796,0 
1387,7388,748,0 
1388,7388,2584,0 
1389,7388,9452,0 
1390,7388,7812,6 
1391,7388,8576,0 
1392,7388,8266,4 
1393,7388,2828,5 
1394,7388,4840,3 
1395,5814,5702,0 
1396,5814,5111,0 
1397,5814,4983,0 
1398,5814,9786,0 
1399,5814,8621,0 
1400,5814,6486,1 
1401,5814,1694,3 
1402,5814,2511,9 
1403,5702,3010,0 
1404,5702,6323,0 
1405,5702,910,0 
1406,5702,9128,0 
1407,5702,8485,0 
1408,5702,9374,0 
1409,5702,3225,0 
1410,5702,8101,1 
1411,8914,3239,0 
1412,8914,3299,0 
1413,8914,6688,0 
1414,8914,2777,0 
1415,8914,5385,0 
1416,8914,5363,1 
1417,3239,1230,0 
1418,3239,5839,0 
1419,3239,2033,0 
1420,3239,2395,0 
1421,3239,8815,1 
1422,3239,4892,2 
1423,3239,4068,1 
1424,3418,254,0 
1425,3418,138,0 
1426,3418,3169,0 
1427,3418,6610,0 
1428,3418,3362,0 
1429,3418,2515,1 
1430,3418,4705,0 
1431,3418,1034,0 
1432,254,7129,0 
1433,254,3428,0 
1434,254,4301,0 
1435,254,1960,0 
1436,254,609,0 
1437,3427,9667,0 
1438,3427,1353,0 
1439,3427,5748,0 
1440,3427,7952,0 
1441,3427,1433,0 
1442,9667,8555,1 
1443,9667,1991,0 
1444,9667,6177,0 
1445,9667,4958,1 
1446,9667,6252,4 
1447,6196,9758,0 
1448,6196,6202,0 
1449,6196,3490,0 
1450,6196,3006,0 
1451,6196,6810,0 
1452,6196,9254,0 
1453,9758,6325,0 
1454,732,1634,0 
1455,732,6078,0 
1456,732,2831,0 
1457,732,9207,0 
1458,732,4571,0 
1459,732,9246,0 
1460,732,2320,0 
1461,732,347,0 
1462,732,739,0 
1463,732,7648,0 
1464,732,3363,0 
1465,1634,7191,0 
1466,1634,8017,0 
1467,1634,7442,0 
1468,1634,2920,0 
1469,1634,150,0 
1470,7151,1528,0 
1471,7151,4706,0 
1472,7151,882,0 
1473,7151,9515,0 
1474,7151,1542,0 
1475,7151,7342,0 
1476,7151,7504,0 
1477,7151,9809,0 
1478,7151,4123,0 
1479,1528,2863,0 
1480,1528,7822,0 
1481,1528,823,0 
1482,1528,8299,0 
1483,1528,2834,0 
1484,1528,6429,0 
1485,1528,9750,0 
1486,1528,6249,0 
1487,5688,573,0 
1488,5688,3288,0 
1489,573,8336,0 
1490,573,6879,1 
1491,573,2777,2 
1492,573,7651,1 
1493,573,7589,4 
1494,3833,9844,0 
1495,3833,9097,0 
1496,3833,4464,0 
1497,3833,1320,0 
1498,3833,4115,0 
1499,3833,4749,0 
1500,3833,6442,0 
1501,3833,4096,0 
1502,3833,6872,8 
1503,3833,2338,4 
1504,9844,1352,0 
1505,9844,3075,0 
1506,9844,4056,0 
1507,9844,6527,0 
1508,9844,9331,0 
1509,9844,5343,0 
1510,9844,9759,0 
1511,9844,2132,0 
1512,9844,365,4 
1513,3515,5359,0 
1514,3515,8203,0 
1515,3515,2319,1 
1516,5359,7054,0 
1517,5359,4047,0 
1518,5359,1754,0 
1519,5359,9061,0 
1520,5359,2657,0 
1521,5359,6682,6 
1522,5359,7826,0 
1523,5359,3074,4 
1524,5359,4419,9 
1525,5359,6232,5 
1526,5359,4245,6 
1527,5467,2951,0 
1528,5467,6537,0 
1529,5467,1572,0 
1530,5467,4222,0 
1531,5467,3599,0 
1532,5467,4908,8 
1533,2951,7021,0 
1534,2951,2296,0 
1535,2951,9889,0 
1536,2951,5585,0 
1537,6799,2286,0 
1538,6799,1734,0 
1539,6799,9224,0 
1540,6799,2664,0 
1541,6799,2029,0 
1542,6799,4453,0 
1543,6799,4684,0 
1544,6799,7918,0 
1545,6799,6629,0 
1546,6799,7789,0 
1547,6799,6101,0 
1548,2286,8940,0 
1549,2286,4392,0 
1550,2286,290,1 
1551,2286,7247,5 
1552,2286,8025,1 
1553,7662,3591,6 
1554,7662,3650,0 
1555,7662,5165,0 
1556,7662,5056,3 
1557,7662,6350,0 
1558,7662,5439,0 
1559,7662,2,9 
1560,7662,4840,0 
1561,3591,8697,0 
1562,3591,4934,0 
1563,3591,2251,0 
1564,3591,212,0 
1565,3591,5668,0 
1566,3591,6817,0 
1567,3591,9101,0 
1568,3591,4153,0 
1569,3591,8890,0 
1570,3591,525,6 
1571,3453,268,0 
1572,3453,5227,0 
1573,3453,536,0 
1574,3453,4853,0 
1575,3453,6785,0 
1576,3453,6139,0 
1577,3453,5927,0 
1578,3453,9504,1 
1579,268,8814,0 
1580,268,910,0 
1581,268,179,0 
1582,268,6860,0 
1583,268,1826,0 
1584,268,6758,1 
1585,268,649,1 
1586,5447,3315,0 
1587,5447,876,0 
1588,5447,8031,0 
1589,5447,8252,0 
1590,5447,1180,0 
1591,5447,6901,0 
1592,5447,4679,0 
1593,5447,2667,0 
1594,5447,489,0 
1595,3315,1537,0 
1596,3315,7806,4 
1597,3315,9184,1 
1598,3315,4336,1 
1599,3315,9866,2 
1600,6030,4239,0 
1601,6030,4264,0 
1602,6030,1324,0 
1603,6030,3476,0 
1604,6030,9070,0 
1605,6030,3312,2 
1606,4239,2847,6 
1607,4239,4840,1 
1608,4239,507,0 
1609,4239,7263,1 
1610,4239,2431,1 
1611,4239,1057,3 
1612,4239,4825,10 
1613,4438,5793,0 
1614,4438,1771,0 
1615,4438,4578,0 
1616,4438,1136,0 
1617,4438,2556,0 
1618,4438,2380,0 
1619,4438,3552,1 
1620,5793,9011,0 
1621,5793,3499,0 
1622,5793,8104,0 
1623,5793,4672,0 
1624,5793,4079,0 
1625,5793,5572,0 
1626,5793,3195,0 
1627,5793,5754,0 
1628,9211,8413,0 
1629,9211,6237,0 
1630,9211,9909,0 
1631,9211,5745,0 
1632,9211,5696,0 
1633,9211,9248,0 
1634,8413,9815,0 
1635,8413,3598,0 
1636,8413,3,0 
1637,8413,9619,0 
1638,8413,339,0 
1639,8413,3250,0 
1640,8413,9538,0 
1641,8413,1858,0 
1642,2816,4228,0 
1643,2816,7525,0 
1644,2816,3902,0 
1645,2816,2558,0 
1646,2816,2331,0 
1647,2816,1246,0 
1648,2816,8900,0 
1649,2816,7454,0 
1650,2816,4606,0 
1651,2816,2968,0 
1652,2816,9999,0 
1653,2816,4700,0 
1654,2816,6251,0 
1655,4228,8840,0 
1656,4228,9748,0 
1657,4228,8219,0 
1658,4228,1189,0 
1659,4228,7115,0 
1660,4228,9336,0 
1661,8603,7123,0 
1662,8603,5888,0 
1663,8603,5961,0 
1664,8603,9600,0 
1665,8603,7069,0 
1666,8603,8951,1 
1667,8603,2875,5 
1668,8603,2095,1 
1669,8603,9785,4 
1670,7123,1265,0 
1671,7123,3695,0 
1672,7123,676,0 
1673,7123,1037,0 
1674,7123,3466,0 
1675,3381,4322,0 
1676,3381,1196,0 
1677,3381,4303,0 
1678,3381,5532,0 
1679,3381,685,0 
1680,3381,7507,0 
1681,3381,7759,0 
1682,3381,8623,0 
1683,3381,6585,0 
1684,3381,7716,0 
1685,3381,5972,0 
1686,3381,4503,3 
1687,4322,8198,0 
1688,4322,818,0 
1689,4322,2882,0 
1690,4322,5890,0 
1691,4322,2,3 
1692,4322,9780,0 
1693,4322,2137,0 
1694,4322,1777,2 
1695,8536,4452,0 
1696,8536,7404,0 
1697,8536,2286,0 
1698,8536,9059,0 
1699,8536,3109,6 
1700,4452,7721,0 
1701,4452,2046,0 
1702,4452,9319,0 
1703,4452,817,0 
1704,4452,1851,0 
1705,4452,6399,0 
1706,4452,3172,0 
1707,6056,9934,0 
1708,6056,2385,0 
1709,6056,6373,5 
1710,6056,2295,2 
1711,6056,8044,1 
1712,6056,3500,1 
1713,9934,372,0 
1714,9934,869,5 
1715,9934,9915,1 
1716,9934,8576,1 
1717,9934,2,6 
1718,7492,741,0 
1719,7492,5204,0 
1720,7492,9612,0 
1721,7492,5497,0 
1722,7492,7138,0 
1723,7492,1065,0 
1724,7492,2495,0 
1725,7492,7373,0 
1726,7492,2359,0 
1727,741,6889,0 
1728,741,1183,0 
1729,741,6392,0 
1730,741,4801,0 
1731,741,9285,0 
1732,741,241,0 
1733,741,1964,1 
1734,3576,1001,0 
1735,3576,7950,0 
1736,3576,3372,0 
1737,3576,8215,0 
1738,1001,7871,0 
1739,1001,8079,0 
1740,1001,3367,0 
1741,1001,4996,0 
1742,1001,2128,0 
1743,1001,1596,0 
1744,1001,8665,0 
1745,1001,8690,0 
1746,1001,7988,0 
1747,1001,7179,0 
1748,1001,9736,0 
1749,8180,1178,0 
1750,8180,798,0 
1751,8180,8067,1 
1752,8180,7633,0 
1753,1178,2738,0 
1754,1178,2217,0 
1755,1178,2121,0 
1756,1178,7967,0 
1757,1178,722,0 
1758,1178,4770,0 
1759,1178,9127,0 
1760,1178,7900,0 
1761,1178,4233,0 
1762,1178,8592,0 
1763,1178,3111,0 
1764,4025,8206,0 
1765,4025,3250,0 
1766,4025,5825,0 
1767,4025,9168,0 
1768,4025,5130,0 
1769,4025,6524,0 
1770,4025,3400,0 
1771,4025,3252,0 
1772,4025,9459,0 
1773,4025,2272,1 
1774,4025,3441,5 
1775,8206,4174,0 
1776,8206,2785,0 
1777,8206,7026,0 
1778,8206,496,0 
1779,8206,7534,0 
1780,8206,5574,0 
1781,8206,9500,0 
1782,8206,3978,0 
1783,8206,880,0 
1784,8206,9303,0 
1785,8206,2576,0 
1786,8206,4497,1 
1787,8206,4966,0 
1788,8031,7828,0 
1789,8031,832,0 
1790,8031,7657,0 
1791,8031,3304,0 
1792,8031,9682,0 
1793,8031,487,0 
1794,8031,2198,0 
1795,8031,265,0 
1796,8031,1954,1 
1797,7828,945,0 
1798,7828,5404,0 
1799,7828,7644,0 
1800,7828,4488,0 
1801,7828,3529,0 
1802,7828,6047,0 
1803,7828,5676,1 
1804,7828,891,3 
1805,6053,6683,0 
1806,6053,4779,0 
1807,6053,9463,0 
1808,6053,9468,0 
1809,6683,1528,0 
1810,6683,5828,0 
1811,6683,9222,0 
1812,6683,2633,0 
1813,6683,4868,4 
1814,1067,8550,0 
1815,1067,8627,0 
1816,1067,4263,1 
1817,1067,4558,1 
1818,1067,8432,0 
1819,1067,4467,0 
1820,8550,7784,0 
1821,8550,5542,1 
1822,8550,6549,1 
1823,8550,116,4 
1824,8550,3040,6 
1825,8550,7538,7 
1826,3211,7325,0 
1827,3211,4966,0 
1828,3211,2352,0 
1829,3211,4573,0 
1830,3211,8943,0 
1831,3211,2249,0 
1832,3211,4259,0 
1833,3211,9885,0 
1834,3211,8223,0 
1835,3211,7937,6 
1836,7325,5006,0 
1837,7325,9984,0 
1838,7325,395,3 
1839,7325,713,1 
1840,7325,5293,2 
1841,9899,7926,0 
1842,9899,8800,0 
1843,9899,3129,0 
1844,9899,4410,0 
1845,9899,5676,0 
1846,9899,6504,0 
1847,9899,2328,0 
1848,9899,5039,0 
1849,9899,8575,0 
1850,9899,1190,0 
1851,7926,2171,0 
1852,7926,3443,0 
1853,7926,6154,0 
1854,7926,8715,0 
1855,7926,2700,2 
1856,2422,1252,0 
1857,2422,7110,0 
1858,2422,6724,0 
1859,2422,5176,0 
1860,2422,2417,0 
1861,2422,4964,0 
1862,2422,880,0 
1863,2422,5889,0 
1864,2422,1659,0 
1865,2422,828,0 
1866,2422,9314,0 
1867,2422,3660,0 
1868,2422,8438,0 
1869,1252,2046,0 
1870,1252,7197,3 
1871,1252,4456,8 
1872,5706,2630,0 
1873,5706,5252,0 
1874,5706,6623,0 
1875,5706,6309,0 
1876,5706,769,0 
1877,5706,9121,0 
1878,5706,4768,0 
1879,5706,5998,2 
1880,5706,19,2 
1881,2630,8929,2 
1882,2630,6977,10 
1883,2630,3734,5 
1884,1011,7224,0 
1885,1011,6599,0 
1886,1011,7943,0 
1887,1011,9175,0 
1888,1011,8226,1 
1889,1011,6562,0 
1890,1011,6090,5 
1891,7224,6090,0 
1892,7224,5884,0 
1893,7224,9117,0 
1894,7224,5366,0 
1895,7224,2723,2 
1896,1893,1996,0 
1897,1893,5055,0 
1898,1893,97,0 
1899,1893,6737,0 
1900,1893,8844,0 
1901,1893,3709,0 
1902,1893,5316,0 
1903,1893,333,0 
1904,1893,170,0 
1905,1996,6249,0 
1906,1996,6615,0 
1907,1996,5155,0 
1908,1996,3852,0 
1909,1996,9421,0 
1910,1996,3674,0 
1911,1996,5675,0 
1912,1996,7472,0 
1913,1996,4478,0 
1914,3499,5143,0 
1915,3499,7525,0 
1916,3499,4442,0 
1917,3499,4505,0 
1918,3499,625,1 
1919,3499,5094,0 
1920,3499,8212,0 
1921,5143,8323,0 
1922,5143,1522,0 
1923,5143,3484,0 
1924,5143,5006,0 
1925,5143,7963,9 
1926,5143,3544,1 
1927,5143,5566,3 
1928,2670,2958,0 
1929,2670,947,0 
1930,2670,814,0 
1931,2670,9780,0 
1932,2670,4490,0 
1933,2670,5545,3 
1934,2958,5429,0 
1935,2958,4100,0 
1936,2958,5880,4 
1937,2958,3273,1 
1938,2958,5006,0 
1939,9466,553,0 
1940,9466,1422,0 
1941,9466,6312,0 
1942,9466,4386,0 
1943,9466,7087,0 
1944,9466,1928,0 
1945,9466,9236,0 
1946,553,7076,0 
1947,553,5612,4 
1948,6897,1652,0 
1949,6897,4134,0 
1950,6897,5008,0 
1951,6897,9293,1 
1952,6897,777,2 
1953,1652,7731,0 
1954,1652,3751,0 
1955,1652,2013,0 
1956,1652,8370,0 
1957,869,4817,1 
1958,869,2277,8 
1959,869,4079,8 
1960,869,1617,0 
1961,869,9007,1 
1962,869,4323,2 
1963,869,4085,2 
1964,869,2609,0 
1965,4817,3092,0 
1966,4817,3952,0 
1967,4817,4761,0 
1968,4817,2074,2 
1969,6781,3880,0 
1970,6781,9363,0 
1971,6781,3118,0 
1972,6781,6282,1 
1973,6781,2196,1 
1974,6781,8364,3 
1975,6781,6194,1 
1976,3880,9995,7 
1977,9314,3691,0 
1978,9314,8465,0 
1979,9314,2766,0 
1980,9314,8104,0 
1981,9314,9089,0 
1982,9314,3580,4 
1983,9314,6069,1 
1984,3691,6164,0 
1985,3691,5717,7 
1986,2459,891,2 
1987,2459,938,0 
1988,2459,8266,2 
1989,2459,2372,4 
1990,2459,5615,4 
1991,891,4606,0 
1992,891,6287,0 
1993,891,3870,0 
1994,891,3044,4 
1995,891,224,1 
1996,8238,8654,0 
1997,8238,2118,0 
1998,8238,2963,0 
1999,8238,2362,4 
2000,8654,1425,5 
2001,8654,4539,7 
2002,1837,7942,0 
2003,1837,1747,2 
2004,1837,1579,0 
2005,1837,5140,0 
2006,7942,8601,0 
2007,7942,6448,0 
2008,7942,3473,0 
2009,7942,8280,0 
2010,7942,1717,0 
2011,7942,2303,0 
2012,7942,8670,0 
2013,809,4375,2 
2014,809,2372,0 
2015,809,2181,4 
2016,4375,7947,0 
2017,4375,1486,1 
2018,4375,6804,0 
2019,4375,8924,3 
2020,5885,3295,0 
2021,5885,1168,0 
2022,5885,2026,0 
2023,5885,1402,0 
2024,5885,1083,0 
2025,5885,900,0 
2026,5885,3865,0 
2027,5885,7795,7 
2028,3295,4367,0 
2029,3295,5766,1 
2030,3295,8383,2 
2031,3295,5291,2 
2032,4525,7604,0 
2033,4525,7334,0 
2034,4525,6368,0 
2035,4525,4438,0 
2036,4525,9529,0 
2037,4525,6101,0 
2038,4525,3406,0 
2039,7604,7590,0 
2040,7604,7270,0 
2041,7604,4580,0 
2042,7604,6412,0 
2043,7604,4627,0 
2044,7604,498,0 
2045,7604,7384,5 
2046,7604,1953,0 
2047,9595,6149,0 
2048,9595,9909,0 
2049,9595,7264,0 
2050,9595,3859,0 
2051,9595,3308,0 
2052,9595,8586,0 
2053,9595,518,0 
2054,9595,3279,0 
2055,9595,7477,0 
2056,9595,546,0 
2057,9595,9633,0 
2058,9595,817,1 
2059,6149,1407,0 
2060,6149,3801,0 
2061,6149,6607,0 
2062,6149,4042,0 
2063,6149,1803,0 
2064,6149,4469,0 
2065,6149,6212,0 
2066,6149,376,0 
2067,2963,2448,0 
2068,2963,7005,0 
2069,2963,2676,0 
2070,2963,8832,0 
2071,2963,8358,0 
2072,2963,1175,0 
2073,2448,1057,0 
2074,2448,5400,1 
2075,2448,9066,0 
2076,2448,507,4 
2077,2448,2,10 
2078,2448,1726,3 
2079,2448,5639,0 
2080,8519,6684,0 
2081,8519,843,0 
2082,8519,6491,0 
2083,8519,9979,0 
2084,8519,7662,0 
2085,8519,3690,1 
2086,8519,3008,2 
2087,6684,6490,0 
2088,6684,6878,0 
2089,6684,174,0 
2090,6684,7139,1 
2091,6684,4408,1 
2092,6684,6399,4 
2093,9729,3233,0 
2094,9729,3802,0 
2095,9729,1709,0 
2096,9729,7268,1 
2097,9729,8325,2 
2098,3233,4440,1 
2099,3233,2135,1 
2100,3233,623,4 
2101,6307,6972,0 
2102,6307,4053,0 
2103,6307,2959,2 
2104,6972,138,0 
2105,6972,2854,0 
2106,6972,5882,0 
2107,8840,351,1 
2108,8840,6809,0 
2109,5800,7479,0 
2110,5800,41,0 
2111,5800,3546,0 
2112,5800,7190,0 
2113,5800,8004,0 
2114,5800,4054,0 
2115,5800,8370,0 
2116,5800,2596,0 
2117,5800,7606,0 
2118,5800,5045,1 
2119,5800,308,0 
2120,5800,8830,5 
2121,7479,7518,0 
2122,7479,3790,0 
2123,7479,281,0 
2124,7704,5664,0 
2125,7704,3249,0 
2126,7704,5445,0 
2127,7704,9280,0 
2128,7704,3859,0 
2129,7704,3119,0 
2130,7704,1982,1 
2131,5664,8797,0 
2132,5664,5394,0 
2133,5664,4943,0 
2134,5664,1315,8 
2135,8797,1598,0 
2136,8797,8790,0 
2137,8797,279,0 
2138,8797,2749,0 
2139,8797,2603,0 
2140,8797,7277,0 
2141,8797,4218,0 
2142,8797,9002,0 
2143,1825,2499,0 
2144,1825,2561,0 
2145,1825,9288,0 
2146,1825,3306,3 
2147,1825,1700,8 
2148,2499,9018,0 
2149,2499,8976,0 
2150,2499,5185,0 
2151,2499,9803,4 
2152,7270,6464,0 
2153,7270,6035,0 
2154,7270,9426,0 
2155,7270,413,0 
2156,7270,9097,0 
2157,7270,3524,0 
2158,7270,4105,0 
2159,7270,38,0 
2160,7270,4885,0 
2161,7270,7092,2 
2162,6464,5847,0 
2163,6464,2125,0 
2164,6464,2547,0 
2165,6464,5413,0 
2166,6464,5806,0 
2167,6464,7358,0 
2168,6464,3149,0 
2169,6464,3152,1 
2170,6128,6273,0 
2171,6128,6486,0 
2172,6128,8390,0 
2173,6128,5665,2 
2174,6128,1821,4 
2175,2544,4383,0 
2176,2544,4479,1 
2177,2544,7759,0 
2178,2544,3365,3 
2179,2544,2431,1 
2180,4383,2660,5 
2181,4383,5400,0 
2182,4383,7262,4 
2183,4383,7649,0 
2184,4383,5165,0 
2185,4383,502,0 
2186,4383,2576,0 
2187,4383,7882,10 
2188,4383,1381,0 
2189,4383,8809,5 
2190,4383,3064,4 
2191,9110,7271,0 
2192,9110,5352,0 
2193,9110,1215,0 
2194,9110,2869,0 
2195,9110,3341,1 
2196,9110,8455,3 
2197,7271,7862,0 
2198,7271,3665,0 
2199,7271,547,0 
2200,7271,1063,0 
2201,7271,1965,0 
2202,7271,5618,0 
2203,5849,6059,0 
2204,5849,8619,0 
2205,5849,9123,0 
2206,5849,2406,0 
2207,5849,4413,0 
2208,5849,4624,0 
2209,5849,9715,0 
2210,6059,6879,0 
2211,6059,3735,0 
2212,6059,9625,0 
2213,6059,2433,0 
2214,6059,774,0 
2215,6059,4643,1 
2216,6059,9831,1 
2217,6059,9737,5 
2218,1597,3749,0 
2219,1597,5451,0 
2220,1597,8006,0 
2221,1597,5219,0 
2222,1597,1810,0 
2223,1597,9780,0 
2224,1597,3948,1 
2225,1597,4316,0 
2226,1597,9350,0 
2227,1597,4567,5 
2228,3749,2032,0 
2229,3749,4890,1 
2230,3749,6518,0 
2231,3749,4686,6 
2232,9404,8246,0 
2233,9404,6623,0 
2234,9404,9432,0 
2235,9404,6840,0 
2236,9404,7499,0 
2237,9404,4882,0 
2238,9404,8650,0 
2239,9404,87,4 
2240,8246,647,0 
2241,8246,6553,0 
2242,8246,6031,0 
2243,8246,249,0 
2244,8246,2277,0 
2245,8246,5945,0 
2246,8246,3727,0 
2247,8246,977,0 
2248,8246,918,0 
2249,8246,6013,0 
2250,8246,3705,0 
2251,8246,1130,0 
2252,3543,2493,0 
2253,3543,6803,0 
2254,3543,6562,0 
2255,3543,4179,0 
2256,3543,9340,0 
2257,3543,585,0 
2258,3543,3228,0 
2259,3543,7384,5 
2260,2493,6662,0 
2261,2493,4131,0 
2262,2493,2254,2 
2263,2493,2097,1 
2264,2306,7920,1 
2265,2306,7650,1 
2266,2306,2364,6 
2267,7920,8878,0 
2268,7920,2182,0 
2269,7920,4858,0 
2270,7920,3881,1 
2271,7920,2462,0 
2272,7920,4404,0 
2273,7920,9008,1 
2274,560,5167,0 
2275,560,7996,0 
2276,560,9754,0 
2277,560,1771,0 
2278,560,1580,1 
2279,560,8396,0 
2280,5167,8869,0 
2281,5167,992,0 
2282,5167,3417,1 
2283,5167,910,0 
2284,5167,7596,1 
2285,2635,8712,0 
2286,2635,3459,2 
2287,2635,3639,4 
2288,2635,4592,0 
2289,2635,5063,2 
2290,2635,8867,4 
2291,8712,2458,0 
2292,8712,9703,0 
2293,8712,2797,0 
2294,8712,9944,1 
2295,8712,7710,1 
2296,8712,8435,0 
2297,8712,9185,7 
2298,1673,9504,0 
2299,1673,4979,0 
2300,1673,7124,0 
2301,1673,4535,0 
2302,1673,8306,0 
2303,1673,9041,0 
2304,9504,4341,0 
2305,9504,6498,0 
2306,9504,9987,0 
2307,9504,3047,0 
2308,9504,5403,0 
2309,9504,7303,0 
2310,9504,3560,0 
2311,9504,9592,1 
2312,6358,5999,0 
2313,6358,8572,0 
2314,6358,61,0 
2315,6358,2911,0 
2316,6358,8898,0 
2317,6358,2354,1 
2318,6358,8993,8 
2319,5999,6837,0 
2320,669,3383,0 
2321,669,8518,0 
2322,669,1548,0 
2323,669,2386,0 
2324,669,8407,1 
2325,669,7190,1 
2326,3383,4068,0 
2327,3383,4852,0 
2328,3383,8228,0 
2329,3383,7375,0 
2330,3383,380,0 
2331,3383,8461,0 
2332,3383,1390,2 
2333,3383,189,6 
2334,7058,4554,0 
2335,7058,1263,5 
2336,7058,427,2 
2337,7058,5400,0 
2338,7058,2032,4 
2339,4554,626,0 
2340,4554,2719,1 
2341,4554,6508,10 
2342,4554,2128,0 
2343,4554,2708,1 
2344,4554,6131,8 
2345,3553,98,0 
2346,3553,7263,0 
2347,3553,5482,0 
2348,3553,7858,0 
2349,3553,3051,4 
2350,3553,1163,2 
2351,3553,9337,4 
2352,9420,5017,0 
2353,9420,3215,0 
2354,9420,8333,0 
2355,9420,8518,0 
2356,9420,3026,0 
2357,9420,1576,0 
2358,9420,6993,0 
2359,9420,3015,0 
2360,9420,7056,1 
2361,5017,313,0 
2362,5017,9813,0 
2363,5017,2319,0 
2364,5017,8826,0 
2365,5017,7452,0 
2366,5017,7834,1 
2367,5017,8593,4 
2368,5017,3068,0 
2369,7865,9660,0 
2370,7865,313,0 
2371,7865,9211,0 
2372,7865,4421,0 
2373,7865,5890,0 
2374,7865,9808,0 
2375,9660,9087,0 
2376,9660,230,0 
2377,9660,824,1 
2378,9660,6712,0 
2379,9660,6402,2 
2380,9660,3676,3 
2381,9660,9990,3 
2382,797,7576,0 
2383,797,2680,0 
2384,797,1594,0 
2385,797,813,0 
2386,797,5899,1 
2387,797,6279,1 
2388,7576,3923,0 
2389,7576,435,0 
2390,7576,7835,0 
2391,7576,8935,0 
2392,7576,8794,0 
2393,7576,7749,0 
2394,7576,4700,1 
2395,7576,3171,3 
2396,7576,5755,7 
2397,6589,4579,0 
2398,6589,5832,0 
2399,6589,8789,0 
2400,6589,7917,0 
2401,6589,6544,0 
2402,6589,4526,0 
2403,6589,5457,0 
2404,6589,206,0 
2405,6589,4533,0 
2406,6589,2547,0 
2407,6589,9323,0 
2408,4579,1171,0 
2409,4579,2186,0 
2410,4579,6653,0 
2411,4579,9548,0 
2412,4579,3060,0 
2413,4579,4236,4 
2414,53,5145,0 
2415,53,8685,1 
2416,53,6424,0 
2417,53,2003,0 
2418,53,3015,0 
2419,53,8616,0 
2420,53,813,4 
2421,53,7594,3 
2422,5145,5648,0 
2423,5145,7731,0 
2424,5145,8560,0 
2425,5145,6310,0 
2426,5145,8016,1 
2427,5145,3734,0 
2428,5145,2190,9 
2429,5145,7797,10 
2430,4815,9726,0 
2431,4815,9724,0 
2432,4815,4066,0 
2433,4815,7906,2 
2434,9726,7896,0 
2435,9726,7473,0 
2436,9726,3516,0 
2437,9726,1889,0 
2438,9726,8006,0 
2439,9726,9900,1 
2440,1296,3500,0 
2441,1296,3359,0 
2442,1296,8976,0 
2443,1296,2395,2 
2444,1296,3216,1 
2445,3500,9405,0 
2446,3500,1923,0 
2447,3500,5588,0 
2448,3500,6299,0 
2449,3500,4048,1 
2450,2715,4756,0 
2451,2715,5600,0 
